Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Rawah_Wilderness_Area_1,Comanche_Peak_Wilderness_Area_1,Cache_la_Poudre_Wilderness_Area_1,Soil_Type_10_1,Soil_Type_12_1,Soil_Type_22_1,Soil_Type_23_1,Soil_Type_29_1,Soil_Type_30_1,Soil_Type_32_1,Soil_Type_33_1,dup_Elevation,dup_Aspect,dup_Slope,dup_Horizontal_Distance_To_Hydrology,dup_Vertical_Distance_To_Hydrology,dup_Horizontal_Distance_To_Roadways,dup_Hillshade_9am,dup_Hillshade_Noon,dup_Hillshade_3pm,dup_Horizontal_Distance_To_Fire_Points,dup_Rawah_Wilderness_Area_1,dup_Comanche_Peak_Wilderness_Area_1,dup_Cache_la_Poudre_Wilderness_Area_1,dup_Soil_Type_10_1,dup_Soil_Type_12_1,dup_Soil_Type_22_1,dup_Soil_Type_23_1,dup_Soil_Type_29_1,dup_Soil_Type_30_1,dup_Soil_Type_32_1,dup_Soil_Type_33_1,class,prob,sample
649,6,378,193,241,93,692,720,539,246,1,0,0,0,0,1,0,0,0,0,0,562,336,394,202,339,305,995,822,264,221,0,1,0,0,0,0,0,0,0,0,0,-1,1.235015256779793e-8,test
583,946,242,64,253,23,732,846,657,47,0,0,0,0,0,1,0,0,0,0,0,528,183,197,86,248,294,912,842,437,298,0,1,0,0,0,1,0,0,0,0,0,-1,1.5413654702197772e-7,test
416,78,167,43,216,334,850,846,527,79,0,1,0,0,0,0,0,0,0,0,0,642,80,378,173,318,470,794,692,389,212,0,1,0,0,0,0,0,0,0,0,0,-1,1.8926482719918607e-4,test
756,580,121,0,223,606,842,975,665,491,0,1,0,0,0,0,0,0,0,0,1,568,389,242,212,249,562,952,920,456,321,1,0,0,0,0,0,0,0,1,0,0,-1,1.1454610839006737e-9,train
440,42,106,137,253,261,842,889,586,499,1,0,0,0,1,0,0,0,0,0,0,375,125,136,198,223,126,877,865,519,772,1,0,0,0,0,0,0,0,0,0,0,-1,7.735702993497926e-7,test
533,500,45,250,278,215,869,948,614,176,0,1,0,0,0,0,0,0,0,1,0,522,17,227,400,419,146,791,830,574,390,0,1,0,0,0,0,0,0,0,0,1,-1,3.282063403321027e-6,train
668,713,121,21,236,393,794,964,712,188,0,1,0,0,0,0,1,0,0,0,0,661,891,136,144,219,181,771,909,688,97,0,0,0,0,0,0,0,0,0,0,0,-1,6.389661548381573e-9,test
773,319,151,154,268,356,932,909,488,155,0,1,0,0,0,0,0,0,0,0,0,687,477,227,173,258,599,901,968,570,313,0,1,0,0,0,0,0,0,0,0,1,-1,3.0639010321775194e-8,test
588,183,257,328,284,147,920,794,370,151,0,1,0,0,0,0,0,0,0,0,1,617,3,151,64,243,270,810,869,602,149,0,1,0,0,0,0,1,0,0,0,0,-1,5.977833529464239e-8,train
243,389,500,107,341,205,971,830,252,62,0,0,1,0,0,0,0,0,0,0,0,305,228,378,21,225,125,964,735,220,120,0,0,1,0,0,0,0,0,0,0,0,1,0.9446388875189099,train
550,425,167,425,423,663,916,948,543,724,1,0,0,0,1,0,0,0,0,0,0,624,58,272,322,485,311,806,779,492,272,0,1,0,0,0,0,0,0,0,0,1,-1,8.908357102009343e-8,train
481,39,257,107,266,167,794,794,527,430,0,1,0,0,0,0,0,0,0,0,0,756,869,272,526,409,299,665,881,759,151,0,1,0,0,0,0,0,0,0,1,0,-1,1.4656874503450999e-5,test
670,613,257,116,244,421,775,999,743,38,0,1,0,0,0,0,0,0,0,1,0,567,58,227,30,234,333,818,810,515,157,0,1,0,0,0,1,0,0,0,0,0,-1,1.3218251555811994e-7,train
570,344,136,30,228,138,924,920,507,226,0,1,0,0,0,0,1,0,0,0,0,443,31,91,43,227,152,842,897,594,315,0,1,0,0,0,0,0,0,0,0,0,-1,7.269846154930874e-5,test
566,289,333,43,204,687,987,810,283,400,1,0,0,0,0,0,0,1,0,0,0,550,683,136,442,440,326,791,971,724,241,0,1,0,0,0,0,0,0,0,0,0,-1,1.4744112598745587e-5,test
603,216,136,167,271,181,912,877,484,381,1,0,0,0,0,0,0,1,0,0,0,455,888,348,68,276,473,610,834,759,210,1,0,0,0,0,0,0,1,0,0,0,-1,1.2870085138977353e-9,train
617,930,136,0,223,305,787,897,657,443,1,0,0,0,0,1,0,0,0,0,0,429,971,348,21,244,414,676,763,614,266,1,0,0,0,0,0,0,1,0,0,0,-1,2.537544808153538e-10,test
659,794,182,448,293,491,728,940,763,168,0,1,0,0,0,1,0,0,0,0,0,667,419,197,215,302,152,928,944,515,275,0,0,0,0,0,0,0,0,0,0,1,-1,9.398441938674397e-9,train
620,794,242,116,275,512,676,932,802,109,1,0,0,0,0,0,0,1,0,0,0,613,200,227,271,201,224,928,826,401,416,1,0,0,0,0,0,0,1,0,0,0,-1,1.0509952687466386e-10,train
540,641,378,568,576,318,676,995,822,239,0,1,0,0,0,0,0,0,0,0,0,515,738,272,86,252,113,676,964,830,92,0,1,0,0,0,0,1,0,0,0,0,-1,0.0010860000237194259,test
269,366,303,192,426,43,975,885,382,258,0,0,1,0,0,0,0,0,0,0,0,503,125,318,257,327,176,865,743,370,377,0,1,0,0,0,0,0,0,0,0,1,-1,0.01761551021464431,train
694,25,167,152,276,444,814,853,574,313,1,0,0,0,0,0,0,1,0,0,0,630,808,212,30,227,560,712,932,771,243,1,0,0,0,0,0,1,0,0,0,0,-1,2.4276244734699278e-12,test
527,80,182,407,381,397,850,838,515,461,1,0,0,0,0,0,0,1,0,0,0,554,591,167,21,216,771,826,987,688,370,1,0,0,0,0,0,1,0,0,0,0,-1,3.472153243274139e-9,test
632,336,288,232,308,581,979,869,358,91,1,0,0,0,0,0,0,0,1,0,0,730,119,121,77,227,305,873,873,535,267,0,1,0,0,0,0,0,0,0,0,0,-1,1.4895862347782635e-8,train
544,866,91,21,222,280,798,924,676,142,1,0,0,0,0,0,0,1,0,0,0,553,913,61,129,249,651,826,924,641,814,1,0,0,0,1,0,0,0,0,0,0,-1,5.29056623484603e-10,test
518,735,272,219,396,271,673,964,830,213,0,1,0,0,0,0,0,0,0,0,0,650,330,227,364,364,652,964,885,409,255,1,0,0,0,0,0,0,1,0,0,0,-1,1.990729737212657e-6,test
107,92,500,198,359,55,763,586,271,56,0,0,1,0,0,0,0,0,0,0,0,250,905,424,61,268,21,551,771,743,39,0,0,1,1,0,0,0,0,0,0,0,1,0.9713167141901692,test
515,452,197,77,249,580,912,956,547,832,1,0,0,0,0,0,0,0,1,0,0,443,880,121,68,235,244,783,916,684,364,1,0,0,0,0,0,0,0,0,0,0,-1,1.2200525517263457e-6,train
249,705,333,156,336,164,649,975,853,42,0,0,1,1,0,0,0,0,0,0,0,712,147,212,242,274,147,893,818,437,102,0,0,0,0,0,0,0,0,0,1,0,-1,1.5844271532253155e-4,test
509,935,197,307,489,156,747,869,669,92,0,1,0,0,0,0,0,0,0,1,0,466,172,106,237,350,203,889,889,527,108,0,1,0,0,0,0,0,0,0,1,0,-1,2.531863596821672e-4,test
639,833,212,578,395,882,712,920,759,186,1,0,0,0,0,0,0,1,0,0,0,640,377,257,96,267,141,960,909,429,294,1,0,0,0,0,0,0,1,0,0,0,-1,1.010746273677859e-9,test
494,819,303,198,297,311,625,905,826,264,0,1,0,0,0,0,0,0,0,0,0,384,339,227,64,244,251,960,893,425,658,1,0,0,0,0,0,0,0,1,0,0,-1,2.3029872855455624e-4,test
677,125,136,250,231,552,877,865,519,439,1,0,0,0,0,0,1,0,0,0,0,607,411,91,116,281,186,897,944,570,368,1,0,0,0,0,0,0,1,0,0,0,-1,4.220048744361226e-11,test
531,641,333,286,409,299,712,999,802,271,0,1,0,0,0,0,0,0,0,0,0,669,894,167,77,234,189,759,901,692,43,0,1,0,0,0,0,1,0,0,0,0,-1,1.1962684352877386e-5,test
616,155,257,91,252,739,901,798,397,395,1,0,0,0,0,1,0,0,0,0,0,378,214,333,77,228,153,948,767,291,262,1,0,0,0,0,0,0,0,1,0,0,-1,1.9968949860244774e-8,test
597,230,182,30,223,245,932,861,441,442,0,1,0,0,0,0,0,0,0,0,1,679,816,151,202,301,189,751,936,735,308,1,0,0,0,0,0,0,1,0,0,0,-1,6.025983672761415e-10,train
676,785,91,221,312,57,794,944,696,286,0,0,0,0,0,0,0,1,0,0,0,579,455,257,68,228,410,916,956,531,213,0,1,0,0,0,0,0,0,0,0,1,-1,1.7857892056402973e-8,test
643,94,106,163,268,725,861,885,558,427,1,0,0,0,0,1,0,0,0,0,0,596,402,530,365,577,126,952,822,248,153,1,0,0,0,0,0,0,0,1,0,0,-1,1.9703246239537126e-9,test
515,375,167,77,253,721,932,924,500,598,1,0,0,0,0,0,0,1,0,0,0,654,955,212,43,249,449,755,857,645,325,0,1,0,0,0,0,0,0,0,0,0,-1,3.5882405337518103e-7,test
442,957,197,172,247,177,767,865,641,283,1,0,0,0,1,0,0,0,0,0,0,477,752,303,77,303,498,641,952,850,821,1,0,0,0,0,0,0,1,0,0,0,-1,1.620492793085164e-8,test
698,475,45,21,223,420,869,944,610,138,1,0,0,0,0,0,1,0,0,0,0,698,402,167,346,306,823,928,936,515,416,1,0,0,0,0,0,0,1,0,0,0,-1,1.6715456627473726e-12,test
583,336,45,0,223,168,881,932,582,344,1,0,0,0,0,0,0,1,0,0,0,540,949,197,21,232,496,759,865,653,364,1,0,0,0,0,0,1,0,0,0,0,-1,5.995151332780414e-11,train
608,722,272,96,267,418,684,971,826,220,0,1,0,0,0,0,0,0,0,0,0,499,194,348,107,299,23,936,743,275,168,1,0,0,0,0,0,0,1,0,0,0,-1,1.3487806208142476e-6,train
395,155,45,86,243,99,873,912,574,231,1,0,0,0,0,0,0,1,0,0,0,491,389,288,68,244,374,960,909,425,290,1,0,0,0,0,0,0,0,1,0,0,-1,2.128192893785631e-7,test
672,139,303,198,310,123,885,751,362,724,0,0,0,0,0,1,0,0,0,0,0,530,319,151,184,275,478,932,909,484,642,1,0,0,0,1,0,0,0,0,0,0,-1,3.2755418541538754e-9,test
649,974,136,43,234,188,806,889,625,53,0,1,0,0,0,0,1,0,0,0,0,250,236,76,21,210,75,897,909,539,118,0,1,0,0,0,0,0,0,0,0,0,-1,5.635517173797733e-4,test
530,652,151,152,266,269,802,979,716,240,0,1,0,0,0,0,1,0,0,0,0,713,880,257,423,457,500,676,873,743,498,0,1,0,0,0,0,0,0,0,0,0,-1,1.129373607423546e-6,test
546,28,106,0,223,275,838,893,594,204,1,0,0,0,0,0,1,0,0,0,0,653,325,106,240,265,781,916,916,519,247,1,0,0,0,0,0,0,0,0,0,0,-1,8.553970407583868e-11,train
714,314,227,240,302,233,964,877,405,88,0,1,0,0,0,0,0,0,0,0,0,225,799,182,167,341,45,732,940,755,83,0,0,1,0,0,0,0,0,0,0,0,-1,0.016258252899291805,train
565,42,76,343,312,236,846,901,590,84,0,1,0,0,0,0,0,0,0,0,0,759,438,182,502,445,193,916,952,543,259,0,1,0,0,0,0,0,0,0,1,0,-1,2.0202295003722562e-5,train
648,569,272,319,339,268,814,995,688,123,1,0,0,0,0,0,0,1,0,0,0,547,178,348,224,422,46,920,732,283,183,1,0,0,0,0,0,0,1,0,0,0,-1,8.353807128619181e-10,train
728,44,106,48,216,434,842,889,582,284,1,0,0,0,0,0,0,0,0,0,0,490,302,136,136,240,506,924,909,500,890,1,0,0,0,1,0,0,0,0,0,0,-1,7.043528493733687e-10,test
604,963,136,107,245,188,802,889,633,317,1,0,0,0,0,0,0,1,0,0,0,503,155,242,365,394,42,901,806,413,144,0,1,0,0,0,0,0,0,0,0,0,-1,9.801563016501195e-7,test
701,500,76,221,258,44,873,956,614,107,0,1,0,0,0,0,0,0,0,1,0,608,0,136,152,294,619,814,877,606,323,1,0,0,0,0,0,0,1,0,0,0,-1,2.900694782294172e-10,test
697,375,227,292,276,787,952,916,456,186,1,0,0,0,0,1,0,0,0,0,0,696,683,91,482,378,266,814,964,692,311,0,1,0,0,0,0,0,0,0,0,0,-1,1.829480472439341e-8,test
540,103,106,173,236,691,865,881,551,295,1,0,0,0,0,0,0,1,0,0,0,617,830,121,303,275,338,775,932,708,298,0,1,0,0,0,0,0,0,0,1,0,-1,3.0477134327363034e-7,test
609,39,212,0,223,140,814,830,551,50,0,1,0,0,0,0,1,0,0,0,0,719,561,363,250,386,436,794,995,684,107,0,1,0,0,0,0,0,0,0,0,1,-1,6.639707978678019e-9,train
430,200,45,192,231,160,877,916,574,260,1,0,0,0,1,0,0,0,0,0,0,542,450,151,387,263,546,905,956,566,606,1,0,0,0,1,0,0,0,0,0,0,-1,2.80202929764041e-8,test
642,857,197,691,702,185,724,909,735,166,0,1,0,0,0,0,0,0,0,0,0,442,208,227,43,218,332,932,826,393,71,0,1,0,1,0,0,0,0,0,0,0,-1,0.0020350906901264914,test
693,325,182,202,281,17,944,901,464,83,0,0,0,0,0,0,0,0,0,1,0,698,635,136,192,276,456,814,979,704,230,0,1,0,0,0,0,1,0,0,0,0,-1,4.999125999558591e-10,train
546,75,212,43,227,219,838,822,507,481,1,0,0,0,0,0,0,1,0,0,0,658,250,61,21,219,484,889,916,562,448,1,0,0,0,0,0,1,0,0,0,0,-1,3.895443584502739e-11,test
615,150,121,21,227,514,885,877,515,39,0,1,0,0,0,0,1,0,0,0,0,548,974,348,382,512,451,684,767,610,206,1,0,0,0,0,0,0,1,0,0,0,-1,8.711020098266508e-9,test
592,569,394,144,312,118,767,995,708,146,0,1,0,0,0,0,0,0,0,0,0,636,386,212,21,223,440,944,924,476,461,1,0,0,0,0,0,0,0,0,0,0,-1,3.549735261183089e-7,test
701,677,167,526,418,202,775,979,743,369,0,1,0,0,0,0,0,0,0,0,0,650,741,197,96,254,797,732,964,775,338,1,0,0,0,0,1,0,0,0,0,0,-1,1.228472281600456e-8,test
464,255,272,61,249,539,964,826,346,761,1,0,0,0,0,0,0,0,1,0,0,705,200,303,154,226,311,936,771,315,623,0,0,0,0,0,0,0,0,0,0,1,-1,3.7012743707560714e-9,train
736,488,182,775,502,364,889,968,590,300,0,1,0,0,0,0,0,0,0,0,0,746,771,242,323,330,450,688,948,806,245,1,0,0,0,0,0,0,0,0,0,0,-1,1.8523276490413635e-8,test
618,522,182,43,234,149,869,979,629,278,1,0,0,0,0,0,1,0,0,0,0,642,39,424,299,311,82,712,669,444,234,0,1,0,0,0,0,0,0,0,0,1,-1,3.830721912336423e-11,test
245,877,333,43,265,63,610,846,775,103,0,0,1,1,0,0,0,0,0,0,0,239,991,469,172,365,185,614,661,543,102,0,0,1,1,0,0,0,0,0,0,0,1,0.551960331021071,test
606,968,257,258,311,140,732,822,625,175,0,1,0,0,0,0,0,0,0,1,0,593,275,91,251,318,329,909,909,527,320,0,1,0,0,0,0,0,0,0,1,0,-1,1.1255417256549758e-6,train
353,117,272,150,294,201,865,779,421,204,0,1,0,0,0,0,0,0,0,0,0,229,616,394,129,336,136,704,999,787,64,0,0,1,0,0,0,0,0,0,0,0,1,0.9772428961252062,train
779,930,303,510,385,355,669,822,692,180,0,1,0,0,0,0,0,0,0,1,0,681,0,61,245,221,860,838,912,614,159,1,0,0,0,0,1,0,0,0,0,0,-1,2.1703024774561978e-11,test
536,100,151,61,223,327,861,853,519,62,0,1,0,0,0,0,0,0,0,0,0,511,191,484,43,200,51,920,633,130,323,1,0,0,0,0,0,0,0,1,0,0,-1,4.761121686565566e-7,train
584,125,91,240,212,504,873,893,555,381,1,0,0,0,0,0,1,0,0,0,0,620,835,15,325,270,55,846,936,633,193,0,1,0,0,0,0,0,0,0,1,0,-1,2.597835672664379e-8,test
619,280,167,137,258,645,940,885,452,423,1,0,0,0,0,0,0,1,0,0,0,762,558,121,781,457,435,853,971,649,169,0,1,0,0,0,0,0,0,0,0,0,-1,1.218260225454451e-7,train
520,996,182,77,267,404,794,857,602,272,1,0,0,0,0,0,0,1,0,0,0,646,39,106,177,267,648,838,885,586,349,1,0,0,0,0,0,0,1,0,0,0,-1,5.555792328999246e-10,test
576,572,318,86,234,315,794,999,704,251,0,1,0,0,0,0,1,0,0,0,0,315,117,91,116,240,114,869,893,555,731,1,0,0,0,0,0,0,0,0,0,0,-1,1.8233168700819068e-5,test
481,75,257,173,430,36,830,794,484,201,1,0,0,0,0,0,0,0,1,0,0,213,78,227,77,285,224,838,814,500,105,0,0,1,0,0,0,0,0,0,0,0,-1,0.001178515921018031,train
601,497,182,286,316,253,885,971,602,520,1,0,0,0,0,1,0,0,0,0,0,445,375,30,30,231,373,873,936,594,905,1,0,0,0,1,0,0,0,0,0,0,-1,7.601144035868642e-9,train
265,805,439,202,452,174,500,873,897,126,0,0,1,1,0,0,0,0,0,0,0,189,857,454,89,314,75,496,806,838,195,0,0,1,1,0,0,0,0,0,0,0,1,0.8929922375218106,test
666,938,106,107,244,726,806,905,645,341,1,0,0,0,0,1,0,0,0,0,0,549,727,197,21,232,367,743,968,771,103,0,1,0,0,0,0,0,0,0,0,1,-1,2.1701096308364437e-9,test
389,361,197,269,221,110,944,916,472,84,0,1,0,0,0,0,0,0,0,0,0,222,885,136,0,223,66,771,912,688,218,0,0,1,0,0,0,0,0,0,0,0,1,0.8417011193660049,train
619,339,227,195,320,388,960,893,429,185,0,1,0,0,0,0,0,0,0,0,1,491,150,121,21,231,436,885,873,511,637,1,0,0,0,0,0,0,1,0,0,0,-1,2.5088540069013193e-8,train
528,269,227,30,234,504,956,857,397,186,1,0,0,0,0,0,1,0,0,0,0,531,139,182,202,276,479,885,842,480,641,1,0,0,0,1,0,0,0,0,0,0,-1,1.5059701972231332e-9,train
444,788,363,109,324,200,578,912,873,193,0,1,0,0,0,0,0,0,0,0,1,692,500,333,122,285,466,873,971,578,401,1,0,0,0,0,0,0,1,0,0,0,-1,1.1681039927016051e-8,test
762,6,121,173,244,619,822,881,606,546,1,0,0,0,0,0,0,0,0,0,0,504,64,212,204,285,233,834,826,523,386,0,1,0,0,0,0,0,0,0,0,0,-1,2.127389979588704e-7,test
694,833,257,257,306,40,676,909,783,219,0,0,0,0,0,0,1,0,0,0,0,569,702,182,438,351,816,759,975,759,790,1,0,0,0,0,0,0,1,0,0,0,-1,1.6349838020000992e-10,test
533,500,76,0,223,726,873,956,614,452,1,0,0,0,0,0,1,0,0,0,0,594,824,182,152,276,344,735,928,743,238,0,1,0,0,0,0,0,0,0,1,0,-1,1.150312453876872e-7,test
484,300,318,21,241,668,983,830,311,13,1,0,0,0,0,0,1,0,0,0,0,485,824,363,236,258,325,570,881,850,225,0,1,0,0,0,0,0,0,0,0,1,-1,8.847045687156663e-8,train
336,250,45,198,236,55,881,920,574,168,1,0,0,0,0,0,0,0,0,0,0,603,69,167,464,490,254,846,850,539,436,0,1,0,0,0,0,0,0,0,0,0,-1,2.577978998063258e-4,test
743,394,333,333,201,69,968,897,389,101,0,0,0,0,0,0,0,0,0,1,0,727,411,363,375,395,215,956,901,393,157,0,0,0,0,0,0,0,0,0,0,1,-1,2.3760735509536367e-11,test
589,483,409,116,256,408,877,948,519,206,0,1,0,0,0,0,0,0,0,0,1,700,203,91,129,207,581,893,901,535,284,1,0,0,0,0,0,0,0,0,0,0,-1,2.2071781378769733e-9,test
544,694,500,192,418,378,519,948,924,242,0,1,0,0,0,0,0,0,0,0,1,620,400,197,30,232,875,940,932,492,323,1,0,0,0,0,0,0,1,0,0,0,-1,7.737951302885886e-9,test
469,841,227,122,280,326,700,909,763,122,0,1,0,0,0,0,0,0,0,0,0,773,250,61,0,223,441,889,916,562,145,0,1,0,0,0,0,0,0,0,0,0,-1,1.5199125271616229e-5,train
113,325,394,30,240,60,999,806,244,97,0,0,1,0,0,0,0,0,0,0,0,471,39,227,163,217,179,806,822,543,291,0,1,0,0,0,0,0,0,0,0,0,-1,0.9062133658293121,train
705,286,272,192,314,131,971,842,350,141,0,1,0,0,0,0,0,0,0,0,0,500,405,469,89,296,727,960,861,311,622,1,0,0,0,0,0,0,0,1,0,0,-1,3.239702309295393e-7,test
583,799,212,257,347,830,708,936,779,202,1,0,0,0,0,0,0,1,0,0,0,588,552,151,240,296,334,853,979,653,169,0,1,0,0,0,0,0,0,0,1,0,-1,1.0642607868308878e-6,test
548,469,136,96,254,232,893,960,586,119,0,1,0,0,0,0,0,0,0,1,0,586,635,227,429,435,828,771,995,751,550,1,0,0,0,0,0,0,1,0,0,0,-1,1.2426961156465954e-7,train
666,327,121,173,244,510,920,916,511,623,1,0,0,0,0,0,0,1,0,0,0,586,899,167,125,240,691,759,901,688,377,1,0,0,0,0,0,1,0,0,0,0,-1,4.924050897161877e-11,train
508,810,197,365,392,261,720,932,763,285,0,1,0,0,0,0,0,0,0,0,0,598,125,121,116,249,671,873,877,535,80,1,0,0,0,0,0,0,0,1,0,0,-1,2.7041896153855944e-6,train
732,475,288,486,465,128,901,964,551,626,0,0,0,0,0,0,0,0,0,1,0,506,253,182,219,342,468,936,869,437,92,0,1,0,0,0,0,0,0,0,1,0,-1,8.846341790410598e-7,test
363,375,333,182,315,127,975,881,362,223,0,1,0,0,0,0,0,0,0,0,0,110,957,348,387,368,85,669,779,641,42,0,0,1,0,0,0,0,0,0,0,0,1,0.9955412867617203,test
627,258,303,0,223,108,971,806,307,230,1,0,0,0,0,0,0,0,1,0,0,692,838,136,136,214,418,763,928,712,52,0,1,0,0,0,0,1,0,0,0,0,-1,6.924185533899871e-10,test
445,391,151,21,223,159,924,936,523,114,0,1,0,0,0,0,0,0,0,0,0,543,588,136,236,254,283,838,979,676,272,0,1,0,0,0,0,0,0,0,1,0,-1,0.005551188262904957,test
641,430,227,109,256,341,928,944,511,442,0,1,0,0,0,0,0,0,0,0,0,799,352,151,451,447,310,932,920,500,199,1,0,0,0,0,0,0,0,0,0,0,-1,6.847380321186242e-8,test
594,314,76,408,329,768,905,920,543,859,1,0,0,0,1,0,0,0,0,0,0,610,919,91,0,223,110,810,916,649,243,1,0,0,0,0,0,1,0,0,0,0,-1,3.392049402325392e-10,test
595,552,363,130,222,438,798,991,673,131,0,1,0,0,0,0,0,0,0,0,0,346,921,469,240,421,98,519,720,708,167,0,1,0,0,0,0,0,0,0,0,1,-1,2.755982168804784e-4,test
333,17,106,228,276,33,834,889,598,385,1,0,0,0,0,0,0,1,0,0,0,574,183,197,48,248,287,912,838,433,402,0,1,0,0,0,0,1,0,0,0,0,-1,2.7772110142982253e-6,test
549,466,333,96,294,212,909,956,519,367,0,1,0,0,0,0,0,0,0,0,1,770,236,303,150,299,425,960,794,307,276,1,0,0,0,0,0,0,0,0,0,0,-1,1.068925821880152e-9,test
443,930,378,183,191,173,617,779,692,282,0,1,0,0,0,0,0,0,0,0,0,653,783,272,333,278,517,665,936,818,192,0,1,0,0,0,1,0,0,0,0,0,-1,6.624334462471704e-5,test
437,430,227,43,216,211,932,944,507,193,0,1,0,1,0,0,0,0,0,0,0,674,519,61,458,254,172,865,952,621,298,0,1,0,0,0,0,0,0,0,1,0,-1,7.519621934409747e-4,test
537,905,182,232,261,438,751,893,688,287,0,1,0,0,0,0,0,0,0,0,0,640,169,303,245,267,155,912,759,334,258,0,1,0,0,0,1,0,0,0,0,0,-1,3.568534640275219e-5,train
619,31,30,184,240,734,853,920,610,172,1,0,0,0,0,0,0,1,0,0,0,676,42,197,386,270,201,818,838,555,324,0,0,0,0,0,0,1,0,0,0,0,-1,3.131807898444447e-10,train
636,241,61,250,283,518,889,916,558,166,1,0,0,0,0,0,0,1,0,0,0,608,178,197,21,232,715,912,838,437,111,1,0,0,0,0,0,0,0,1,0,0,-1,1.2253954140578918e-10,train
695,511,378,327,421,433,850,971,586,103,0,1,0,0,0,0,0,0,0,0,1,367,877,197,137,310,27,728,897,720,205,1,0,0,0,0,0,0,1,0,0,0,-1,1.6856041029008425e-7,train
667,186,182,395,288,63,912,850,452,116,0,1,0,0,0,0,0,0,0,0,0,602,436,182,48,223,102,916,952,543,193,1,0,0,0,0,0,0,0,1,0,0,-1,7.806151774810364e-8,test
498,480,454,386,119,494,877,936,492,215,0,1,0,0,0,0,0,0,0,0,0,389,100,227,152,296,116,857,806,468,422,1,0,0,0,0,0,0,1,0,0,0,-1,9.386021312744174e-4,train
663,203,76,129,256,151,889,905,547,291,0,0,0,0,0,0,1,0,0,0,0,614,791,167,125,243,655,747,944,747,431,1,0,0,0,0,1,0,0,0,0,0,-1,3.5531750977784974e-11,train
460,777,167,0,223,307,751,948,747,116,0,1,0,0,0,0,0,0,0,0,0,718,996,167,211,315,550,802,865,606,193,1,0,0,0,0,0,0,0,0,0,0,-1,2.592793372318012e-7,train
567,611,318,152,305,361,751,999,759,180,0,1,0,0,0,0,0,0,0,0,0,578,375,151,167,308,135,932,928,507,70,0,1,0,0,0,0,0,0,0,1,0,-1,6.694099675021619e-4,test
600,19,363,237,223,161,724,735,523,300,0,1,0,0,0,0,0,0,0,0,1,455,339,136,215,305,386,928,916,500,322,1,0,0,0,1,0,0,0,0,0,0,-1,4.652811085465731e-8,train
366,993,303,0,223,138,728,783,582,315,1,0,0,0,0,0,0,0,0,0,0,562,222,151,43,232,376,920,877,472,112,1,0,0,0,0,0,0,1,0,0,0,-1,2.0702228649648849e-7,test
618,719,454,414,609,332,527,944,924,181,0,1,0,0,0,0,0,0,0,0,0,482,117,106,382,268,127,869,885,543,205,0,1,0,0,0,0,0,0,0,0,0,-1,0.002031000782000658,train
468,963,288,0,223,282,708,810,637,139,0,1,0,0,0,0,0,0,0,0,0,553,339,45,280,247,699,885,932,578,321,1,0,0,0,0,0,1,0,0,0,0,-1,1.7279770012186568e-6,test
704,896,227,334,311,74,716,881,712,176,0,0,0,0,0,0,1,0,0,0,0,473,519,197,68,235,275,869,979,625,312,0,1,0,0,0,0,0,0,0,0,0,-1,3.430778422377768e-7,test
499,25,288,136,263,306,767,787,543,226,0,1,0,0,0,0,0,0,0,0,1,576,261,197,177,280,676,944,865,421,228,1,0,0,0,0,0,0,1,0,0,0,-1,2.7650482095784832e-8,test
688,902,136,384,258,252,775,905,676,69,0,1,0,0,0,1,0,0,0,0,0,707,716,182,177,306,693,755,971,759,157,1,0,0,0,0,0,0,1,0,0,0,-1,2.7608164856058367e-10,test
235,902,424,48,256,27,547,775,751,26,0,0,1,1,0,0,0,0,0,0,0,413,386,197,77,237,185,944,924,484,105,0,1,0,0,0,0,0,0,0,0,0,1,0.43328184101460143,test
167,916,515,89,296,103,472,692,720,66,0,0,1,1,0,0,0,0,0,0,0,257,47,182,334,450,126,826,842,551,203,0,0,1,0,0,0,0,0,0,0,0,1,0.9807723568206258,train
687,907,167,154,201,414,759,897,684,51,0,1,0,0,0,0,1,0,0,0,0,546,28,227,429,447,438,794,818,555,115,0,1,0,1,0,0,0,0,0,0,0,-1,1.891516874082833e-6,test
601,688,45,107,218,300,842,948,649,186,0,1,0,0,0,0,1,0,0,0,0,711,461,318,480,454,80,916,952,507,638,0,0,0,0,0,0,0,0,0,1,0,-1,8.605485635468318e-8,train
323,688,348,68,281,114,657,983,850,213,0,1,0,0,0,0,0,0,0,0,0,424,791,76,152,276,159,806,944,684,242,1,0,0,0,1,0,0,0,0,0,0,-1,0.0028989919217445727,test
557,924,288,136,299,644,676,830,696,301,1,0,0,0,0,0,0,1,0,0,0,455,522,363,173,386,329,842,979,614,93,0,1,0,0,0,0,0,0,0,0,0,-1,4.449187225217444e-5,test
663,358,257,43,217,447,964,897,417,130,0,1,0,0,0,0,0,0,0,0,1,665,364,61,61,235,268,893,932,570,219,0,0,0,0,0,0,1,0,0,0,0,-1,1.4144329487876687e-9,test
629,305,288,503,458,164,979,850,346,296,0,1,0,0,0,0,0,0,0,0,1,626,450,91,0,223,583,889,952,586,205,1,0,0,0,0,0,0,0,0,0,0,-1,7.952641913865139e-9,train
